Set_Number,Language,Weighted_Average,S_su,S_aa,S_fa,S_va,S_bu,S_pr,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_xc,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_va_ion,S_bu_ion,S_pro_ion,S_ac_ion,S_hco3_ion,S_nh3,S_cat,S_an,S_gas_h2,S_gas_ch4,S_gas_co2,time
41,SteadPy,0.96626244,0.011955931,0.00530923,0.098706468,0.011533419,0.013273954,0.015633714,0.146817685,2.36E-07,0.054498957,0.13968636,0.11667955,0.317876666,0.299769168,0.029274034,0.09302267,0.030138731,0.439597849,1.070526156,0.248390792,0.396616765,0.131567959,0.723576143,0.305647762,28.99770787,0.011501867,0.013240759,0.015589006,0.146498956,0.129743845,0.003323764,0.038273131,0.019318275,1.03E-05,1.615932108,0.01419125,194.4914689
42,SteadPy,0.983824786,0.011955482,0.00531815,0.098642861,0.011596956,0.013249919,0.01558955,0.181374906,2.35E-07,0.05530122,0.15103323,0.121750293,0.348950602,0.327426287,0.027189445,0.096432286,0.030298316,0.409857212,1.10790764,0.249806126,0.407433721,0.131957669,0.731803658,0.307719082,22.58084591,0.011568669,0.013220376,0.0155498,0.181023853,0.141376372,0.003877489,0.043746034,0.017136302,1.03E-05,1.641142893,0.013806961,190.8511207
43,SteadPy,1.034087799,0.01195407,0.005313468,0.098975262,0.011657618,0.013242291,0.015863534,0.246160159,2.36E-07,0.055397138,0.161618094,0.141645931,0.315835808,0.293049432,0.028635315,0.111204856,0.03069048,0.430815603,1.278624863,0.252409407,0.466224268,0.145728705,0.810695308,0.336369607,22.23392598,0.011630002,0.013213616,0.01582425,0.245697445,0.151564277,0.004640861,0.037732827,0.019054209,1.01E-05,1.621384048,0.014357579,186.0265365
44,SteadPy,1.063433029,0.011953855,0.005316939,0.099023468,0.011710964,0.013263301,0.01577494,0.298153035,2.36E-07,0.056129781,0.1679189,0.145153802,0.313529145,0.294459913,0.027769214,0.113485218,0.029944503,0.418030244,1.303995973,0.246065946,0.473006942,0.147227471,0.812737289,0.336345052,28.7491884,0.011685129,0.013236555,0.01573856,0.297631126,0.158150801,0.005095267,0.041491618,0.018468784,1.01E-05,1.645540141,0.013957028,191.6147246
45,SteadPy,1.009393107,0.011954356,0.005315939,0.09895944,0.011718631,0.013245113,0.015766782,0.221258792,2.35E-07,0.054991373,0.156184967,0.137118374,0.342621405,0.320136403,0.025249712,0.107283269,0.029168447,0.381378152,1.232991029,0.239669526,0.446326466,0.137771502,0.769428126,0.318328145,25.45293891,0.011690066,0.0132156,0.015726606,0.220830823,0.14620482,0.004369694,0.035582916,0.018396495,1.02E-05,1.620222584,0.014282082,188.8290646
46,SteadPy,0.987247948,0.011955193,0.005310641,0.09865944,0.011611994,0.013239202,0.015760054,0.180775764,2.35E-07,0.054873377,0.149608235,0.125395439,0.332304317,0.315242573,0.026753355,0.098318563,0.030909924,0.404177451,1.131123065,0.254887193,0.41441333,0.13186953,0.741298892,0.311466306,24.07325996,0.011582668,0.013208638,0.015718447,0.180413477,0.139725419,0.003860917,0.040755052,0.019466051,1.02E-05,1.623869101,0.014145232,188.8467638
47,SteadPy,0.977685157,0.011955432,0.005315501,0.0989127,0.011589462,0.01327827,0.015837904,0.179669266,2.35E-07,0.055075605,0.150531715,0.122377109,0.30363307,0.284408888,0.028192972,0.095753499,0.030320912,0.424168765,1.100650572,0.249432458,0.405404926,0.130993754,0.731565812,0.309315862,22.25569704,0.01156078,0.013248231,0.01579693,0.179316431,0.140775068,0.00384295,0.043136361,0.017813633,1.03E-05,1.633018432,0.013937474,185.2655585
48,SteadPy,0.991161843,0.011955069,0.005311044,0.097939374,0.011614368,0.013279001,0.015735236,0.194468851,2.36E-07,0.055094192,0.153776637,0.126978975,0.317980101,0.296670184,0.02887611,0.100580261,0.027346727,0.431837431,1.157054254,0.22640547,0.424562016,0.137025883,0.745007384,0.310742937,24.16528154,0.011586109,0.013249467,0.015695215,0.194093395,0.14396741,0.004053836,0.042401484,0.018047273,1.03E-05,1.630504967,0.014031861,184.1042883
49,SteadPy,0.989711683,0.011955248,0.00531861,0.098976214,0.011640645,0.013221516,0.015680547,0.18857683,2.35E-07,0.055372036,0.151219945,0.124649098,0.324751209,0.303532476,0.025213269,0.098889621,0.031235663,0.38242268,1.136034895,0.256967932,0.415030048,0.130756112,0.738989577,0.30876628,26.75465396,0.011612254,0.013192039,0.015640569,0.188211873,0.141552012,0.003970177,0.042830764,0.018738353,1.03E-05,1.64140983,0.013806528,186.9974766
50,SteadPy,0.990811181,0.011954871,0.005314643,0.098668312,0.011625805,0.013246459,0.015867755,0.184590941,2.37E-07,0.054522384,0.149904761,0.129704575,0.317891517,0.298330783,0.02800375,0.103001876,0.02702553,0.419272666,1.184107457,0.222362826,0.433628612,0.136998879,0.752846597,0.31103242,26.46375159,0.011595905,0.013215316,0.015825094,0.184214209,0.139832217,0.003923551,0.038200368,0.020990638,1.03E-05,1.609447585,0.01439688,189.8148232
51,SteadPy,0.94933738,0.011955958,0.005306868,0.09827794,0.011522558,0.013303182,0.015653161,0.136535367,2.36E-07,0.053405721,0.136478037,0.116448296,0.328066459,0.308965569,0.030386383,0.091719973,0.025876822,0.452403091,1.055997552,0.213424895,0.392078271,0.131548387,0.701989056,0.295447451,27.83153389,0.011489155,0.013267929,0.015605728,0.136221264,0.126226268,0.003134932,0.034608105,0.019288768,1.04E-05,1.585980465,0.014690917,188.2175097
52,SteadPy,0.990534539,0.011955245,0.005308585,0.098910643,0.011575965,0.013225019,0.01565727,0.186460926,2.37E-07,0.055570398,0.149854306,0.124707157,0.310708028,0.291199717,0.027335634,0.097433422,0.032455515,0.413628661,1.12137359,0.267375229,0.412416073,0.132838428,0.747298329,0.313142584,21.87100832,0.011547563,0.013195358,0.015617113,0.186097904,0.140219928,0.003949101,0.04320917,0.020561514,1.03E-05,1.645787402,0.013864819,185.9668169
53,SteadPy,1.053274153,0.011953926,0.00531472,0.099109406,0.01172424,0.013245199,0.015871455,0.271732234,2.36E-07,0.055746697,0.164887047,0.143983334,0.363102927,0.341995374,0.026710887,0.114305391,0.029996087,0.402974196,1.313972009,0.246323124,0.475289835,0.145670451,0.814113219,0.335037419,25.96606974,0.011697432,0.013217514,0.015833518,0.271239213,0.154965694,0.004881937,0.037974606,0.017591352,1.01E-05,1.632704603,0.014174349,191.0528386
54,SteadPy,1.018786317,0.011954401,0.005316597,0.09804146,0.011664653,0.01327261,0.015753206,0.205000131,2.36E-07,0.05463258,0.153943858,0.136500899,0.348790054,0.33161591,0.028896933,0.108612666,0.028003999,0.432581394,1.248124811,0.231720456,0.455477167,0.144388054,0.786798662,0.326439236,28.44361525,0.011635008,0.013241776,0.015711356,0.204586717,0.143714902,0.004177376,0.035295169,0.020427588,1.01E-05,1.602618781,0.014600171,190.0377252
55,SteadPy,0.962856408,0.011955764,0.0053171,0.09827599,0.011507986,0.013291342,0.015841212,0.156990927,2.35E-07,0.054478378,0.144406543,0.118525294,0.302829676,0.280694998,0.030936497,0.093127866,0.027784008,0.461701247,1.070169419,0.229430838,0.398611429,0.132400591,0.719947424,0.30539109,25.33640189,0.011477648,0.013259312,0.015797557,0.156662507,0.134476888,0.003500272,0.039551325,0.017371972,1.03E-05,1.616397561,0.01418752,187.5095196
56,SteadPy,1.063085813,0.011953696,0.005319469,0.098913028,0.01168418,0.013232425,0.015765829,0.288184303,2.36E-07,0.055968186,0.164694039,0.1480159,0.323233539,0.302742883,0.028545611,0.116418752,0.029337967,0.428661769,1.337068392,0.241232213,0.486324932,0.151127119,0.828119584,0.34112039,22.45009908,0.011657445,0.013204749,0.015728119,0.287661082,0.154778056,0.005015418,0.039336727,0.022784819,1.01E-05,1.635767565,0.014179933,188.7590907
57,SteadPy,1.043967084,0.011954223,0.005316792,0.098422992,0.011640506,0.01330346,0.015824722,0.232896498,2.36E-07,0.055270036,0.160872347,0.139209094,0.347639586,0.32719367,0.031145778,0.109371095,0.030653937,0.466689051,1.256783499,0.253267863,0.460669912,0.148024504,0.812816084,0.33950308,25.33714857,0.011612588,0.013274294,0.015785047,0.232453267,0.150747965,0.004506656,0.039375848,0.019417912,1.01E-05,1.616080534,0.01444924,191.3508379
58,SteadPy,1.088539092,0.01195374,0.005321536,0.098641797,0.011669943,0.013246515,0.015827604,0.313471254,2.36E-07,0.056042996,0.173018283,0.147167646,0.355279783,0.33328276,0.030020132,0.117632628,0.030403587,0.450500388,1.350492377,0.250707962,0.492575025,0.15397253,0.844430472,0.349682223,23.12758023,0.011644416,0.013220028,0.015791412,0.312927178,0.163033998,0.005208592,0.045350619,0.019105928,1.01E-05,1.633104604,0.014274496,193.5988777
59,SteadPy,0.9934361,0.011954829,0.005317394,0.098692805,0.011656939,0.013202784,0.015687369,0.18654941,2.36E-07,0.055110521,0.147561167,0.130279614,0.310925587,0.290158147,0.025091194,0.103394471,0.032105535,0.38125558,1.18802915,0.264908435,0.432797022,0.134804176,0.765154668,0.316993162,26.28397229,0.011626968,0.013171754,0.015645207,0.186168807,0.137649166,0.003942214,0.036219932,0.021720817,1.03E-05,1.625298181,0.014188905,187.1699636
60,SteadPy,1.035281523,0.011953925,0.005320423,0.098493754,0.011723779,0.013210376,0.015870049,0.270542873,2.36E-07,0.055841644,0.160868164,0.143984856,0.326072572,0.306622404,0.025008638,0.112061419,0.027342966,0.376645721,1.286811366,0.225300412,0.465312328,0.140929897,0.782943287,0.320542723,22.76911532,0.011696902,0.013182693,0.015832017,0.270050741,0.15116508,0.004869808,0.039388453,0.02283827,1.02E-05,1.645407659,0.013867541,190.4320312
61,SteadPy,0.993685004,0.011954786,0.005311064,0.097846234,0.011644533,0.013231984,0.01570429,0.206750188,2.36E-07,0.054930928,0.155023849,0.13079765,0.307374548,0.289926469,0.026412396,0.10169679,0.026688359,0.396182854,1.16987864,0.221004634,0.426806896,0.134608352,0.736164003,0.305006082,27.09783472,0.011616399,0.01320276,0.015664626,0.206353804,0.145199766,0.004204179,0.041926952,0.01981756,1.03E-05,1.627564885,0.013959203,187.6787899
62,SteadPy,0.938091492,0.011956209,0.005312623,0.09898294,0.011622012,0.013262584,0.015692781,0.134616265,2.36E-07,0.05403944,0.134231047,0.113698252,0.307674939,0.289306286,0.024489986,0.089455209,0.03246257,0.372920882,1.028842959,0.267271065,0.376904389,0.12095363,0.696663581,0.293076963,21.95150626,0.011588729,0.013227864,0.015645803,0.134310333,0.124261505,0.003097529,0.036939677,0.020901726,1.04E-05,1.608776081,0.014254495,195.0586751
63,SteadPy,1.046581458,0.011953935,0.005316878,0.098083176,0.011685138,0.013189526,0.015777059,0.272587394,2.36E-07,0.055548329,0.164115366,0.143829362,0.332556008,0.310953229,0.025790078,0.111972631,0.028453354,0.388524192,1.286642383,0.235425378,0.466813708,0.142783087,0.789975499,0.325286316,27.09461884,0.011658433,0.013161972,0.015739368,0.272093084,0.154245396,0.004879231,0.041278821,0.021452633,1.02E-05,1.632944624,0.014104382,186.8490205
64,SteadPy,0.961958549,0.011955926,0.005311966,0.099223072,0.011572494,0.013257886,0.015710758,0.147093984,2.36E-07,0.054342075,0.139350142,0.116716249,0.345426461,0.322455234,0.02706528,0.092225707,0.029981337,0.407962805,1.060815833,0.246011899,0.390986553,0.127008631,0.708803307,0.298387285,26.10188977,0.011540831,0.013224728,0.015665826,0.14677462,0.129430556,0.003324458,0.038873807,0.020263164,1.04E-05,1.615223471,0.014182819,190.8392267
65,SteadPy,1.003182052,0.011954869,0.005312209,0.098854601,0.011588265,0.013300312,0.01587674,0.194077793,2.36E-07,0.054790034,0.154510256,0.129714382,0.310993557,0.289637568,0.031352009,0.102827545,0.027772798,0.467480602,1.182646806,0.22822278,0.435891692,0.141656394,0.769078731,0.322498969,27.13662885,0.011559417,0.013270046,0.015835424,0.193694416,0.144440468,0.004050197,0.039994562,0.017911335,1.02E-05,1.612947097,0.014387539,185.4747996
66,SteadPy,1.021644316,0.011954603,0.005311394,0.098786847,0.011680945,0.013261143,0.015712708,0.245170783,2.36E-07,0.055877225,0.162834632,0.133324667,0.334738662,0.314411145,0.026560911,0.104213497,0.028991515,0.40002785,1.198733587,0.238577064,0.435913552,0.137289457,0.758750242,0.315155984,23.86783318,0.01165489,0.013234105,0.015676071,0.244736859,0.153263264,0.004630408,0.045950128,0.017277755,1.03E-05,1.652837909,0.013681247,190.1856806
67,SteadPy,1.02028556,0.011954355,0.005320787,0.098255404,0.011693972,0.013222771,0.015716126,0.224708264,2.36E-07,0.055147522,0.157150115,0.137111427,0.350421926,0.327780069,0.025791238,0.108454751,0.028173439,0.388518353,1.245341675,0.232751854,0.452242956,0.140011208,0.774000791,0.318091723,28.94957702,0.011665787,0.013193639,0.015676529,0.224278508,0.147214232,0.004417636,0.037916871,0.019612972,1.02E-05,1.624472866,0.01420137,183.9757061
68,SteadPy,1.005365006,0.011954989,0.005315394,0.098204639,0.011575747,0.013250784,0.015890657,0.200933638,2.36E-07,0.055280305,0.155261985,0.128028483,0.348772817,0.331529699,0.02958792,0.101233044,0.028175754,0.442675675,1.163620277,0.232874966,0.428945532,0.13756604,0.75469131,0.315937282,24.54505528,0.011547914,0.01322166,0.015850717,0.200550278,0.145467703,0.004134659,0.042693976,0.017706228,1.03E-05,1.633597453,0.013998357,186.1038969
69,SteadPy,0.972363046,0.011955295,0.005311264,0.098312655,0.011594844,0.013244176,0.015809308,0.159937501,2.36E-07,0.05399956,0.14343847,0.124202169,0.325946041,0.305150455,0.027600722,0.097910951,0.028131803,0.414294851,1.12632406,0.232292305,0.413707265,0.132201089,0.731873593,0.305372307,29.34291273,0.011563258,0.013211195,0.01576429,0.159591759,0.133269103,0.003552688,0.035211528,0.019818856,1.03E-05,1.597768742,0.01453326,188.8739333
70,SteadPy,0.95339829,0.011956253,0.005306119,0.09831582,0.011526732,0.013299116,0.015594057,0.144433267,2.36E-07,0.054294581,0.140891602,0.11317067,0.339910425,0.318510558,0.029025331,0.088883535,0.027690408,0.434352401,1.023502434,0.228626335,0.379638149,0.127452717,0.691336363,0.291780292,22.72915984,0.011495842,0.013266536,0.015550372,0.144126116,0.131054152,0.003289189,0.043316547,0.019614356,1.04E-05,1.618963733,0.014065959,191.0377443
71,SteadPy,1.054618083,0.011954028,0.005320027,0.098390794,0.011656485,0.013278483,0.015797114,0.259659717,2.37E-07,0.055388789,0.164854045,0.142312552,0.343327166,0.322151264,0.030840376,0.113210405,0.02626853,0.459213976,1.300113558,0.216491895,0.475441247,0.151046166,0.807989347,0.33359645,29.32962344,0.011629478,0.013250362,0.015758854,0.259182361,0.154811095,0.004764224,0.041306348,0.01971381,1.02E-05,1.621830171,0.014334419,187.0917907
72,SteadPy,0.952132749,0.011956148,0.005309761,0.099063513,0.01146722,0.013273102,0.015620376,0.139944358,2.35E-07,0.054029238,0.138663498,0.114335678,0.30432796,0.281855985,0.03044059,0.089215414,0.02895822,0.455365944,1.026633079,0.237749085,0.383579896,0.129720725,0.704780101,0.300532882,28.95175991,0.011435318,0.013239347,0.015574951,0.139635411,0.128638549,0.003204218,0.037890175,0.017923996,1.03E-05,1.605751443,0.014347989,192.5632663
73,SteadPy,0.94962893,0.011956113,0.005308148,0.098155733,0.01154065,0.013312282,0.01557512,0.137734827,2.35E-07,0.053619307,0.138773444,0.114724006,0.295392594,0.275938076,0.029775559,0.091229415,0.027257258,0.444790004,1.05011046,0.22520731,0.389160769,0.130815254,0.704780782,0.298479607,23.72824336,0.011508045,0.013277901,0.015529122,0.137426026,0.128595574,0.003167099,0.041516738,0.02205333,1.03E-05,1.592516491,0.014553599,192.895576
74,SteadPy,1.036314686,0.01195419,0.005312926,0.098886085,0.011662962,0.0132677,0.015915403,0.234675644,2.37E-07,0.055717415,0.158184942,0.139726819,0.315865844,0.297942827,0.029297011,0.111041495,0.031329838,0.440735374,1.276898898,0.258003697,0.465765183,0.146224342,0.815972265,0.33794412,25.30416686,0.011634984,0.013238607,0.015875494,0.234228945,0.148227983,0.004522616,0.036875243,0.019910618,1.02E-05,1.630498358,0.014241373,192.0425529
75,SteadPy,1.003254961,0.011955075,0.005316121,0.098242202,0.011541785,0.013276968,0.015665491,0.188361328,2.36E-07,0.054962369,0.153826998,0.1269318,0.316758525,0.294275723,0.031462977,0.100280765,0.029910471,0.470599196,1.152529948,0.247392939,0.427194562,0.141270895,0.767286968,0.323592936,22.05830435,0.011513137,0.013246844,0.015624845,0.187990339,0.143829409,0.00397468,0.044333313,0.020245452,1.02E-05,1.618880716,0.014271919,182.7159998
76,SteadPy,1.012592047,0.011954403,0.005316117,0.098409683,0.011580356,0.013255951,0.015951774,0.20383637,2.36E-07,0.054999234,0.151355802,0.136482112,0.341916033,0.319347218,0.031381409,0.106853576,0.026733138,0.46721542,1.228028186,0.220351605,0.452650395,0.144752745,0.783993904,0.326072993,22.97543639,0.011550906,0.013225136,0.015909368,0.20342503,0.141292539,0.004174097,0.034349206,0.02190537,1.02E-05,1.615942837,0.01439267,184.3336542
77,SteadPy,0.959423839,0.011956103,0.005310681,0.098766773,0.011541012,0.013326587,0.015584614,0.143151878,2.35E-07,0.054606093,0.138682003,0.114790882,0.326412185,0.3047551,0.029991181,0.091075342,0.030847339,0.450259927,1.047843698,0.254147002,0.388714247,0.131172324,0.721184026,0.307460873,22.95226401,0.011509386,0.013293204,0.015539971,0.14284058,0.128795376,0.003264566,0.038778054,0.018999433,1.03E-05,1.620282104,0.014132357,193.3277135
78,SteadPy,0.943944242,0.011956366,0.00530951,0.098208727,0.011486171,0.013246757,0.015563859,0.1343282,2.35E-07,0.053683631,0.136749906,0.112056489,0.328992625,0.306826769,0.028905919,0.088742088,0.026319815,0.431520183,1.021247555,0.217220698,0.380174772,0.127192002,0.682760873,0.289888583,23.04322933,0.011453699,0.013212524,0.015517865,0.134026842,0.126714406,0.003091505,0.042357808,0.022237527,1.03E-05,1.600811902,0.014356689,195.7731106
79,SteadPy,0.971804412,0.011955516,0.005308666,0.09886764,0.011575151,0.013281286,0.015817143,0.16063759,2.36E-07,0.054522876,0.144425781,0.121453749,0.316071347,0.298971597,0.028905696,0.096101252,0.030769636,0.434754072,1.10604919,0.253323791,0.407684096,0.13257974,0.739212756,0.31181654,25.46284878,0.011544337,0.013248967,0.015773129,0.160298252,0.13440415,0.003552934,0.036632137,0.017344476,1.03E-05,1.612102754,0.014308424,186.3962109
80,SteadPy,0.97295458,0.011955239,0.005315615,0.097892725,0.011588804,0.013318812,0.015774349,0.162220472,2.35E-07,0.054354668,0.142185072,0.124921647,0.313259139,0.291781304,0.030389932,0.097791051,0.026739347,0.45310604,1.124033701,0.221332777,0.414755759,0.136305401,0.735295535,0.309381931,22.84344547,0.011557308,0.013285723,0.015729534,0.161870607,0.132126314,0.003581344,0.036554845,0.022960049,1.02E-05,1.608162992,0.014402726,190.2132649
81,SteadPy,0.988564753,0.011954698,0.005318442,0.098188073,0.011618712,0.013225396,0.015932522,0.200912259,2.37E-07,0.05463256,0.154643598,0.13209041,0.301288205,0.284053617,0.027963396,0.104480783,0.027126785,0.418727783,1.20026133,0.224093838,0.439886103,0.137810732,0.758459384,0.313686634,23.05468429,0.011589823,0.013195337,0.015891111,0.200515864,0.14457662,0.004129268,0.037148499,0.017119314,1.03E-05,1.611140333,0.014396594,187.818078
82,SteadPy,0.985893205,0.011955371,0.005313966,0.098184659,0.011578578,0.013245634,0.015651744,0.171606055,2.36E-07,0.054808196,0.147118496,0.123165431,0.319389721,0.296732545,0.027965541,0.09698888,0.029172352,0.420098726,1.115163098,0.241341311,0.410723063,0.13312254,0.733239052,0.306233499,28.23980886,0.011548887,0.013214586,0.015609788,0.171256862,0.13726059,0.003736515,0.042587931,0.021802329,1.03E-05,1.624357121,0.014105077,191.8058052
83,SteadPy,0.944673679,0.011956286,0.005312597,0.098149146,0.011495857,0.013341941,0.015735304,0.130239201,2.36E-07,0.053517541,0.134478251,0.112937799,0.300704572,0.278254594,0.031124412,0.087976221,0.027916748,0.464432508,1.011842702,0.230829881,0.377900108,0.128703772,0.696488979,0.296604866,28.63050098,0.011462231,0.013306266,0.015687192,0.129936879,0.124292239,0.003013894,0.03634423,0.019666823,1.04E-05,1.590808666,0.014576594,188.2599573
