Language,Weighted_Average,S_su,S_aa,S_fa,S_va,S_bu,S_pr,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_xc,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_va_ion,S_bu_ion,S_pro_ion,S_ac_ion,S_hco3_ion,S_nh3,S_cat,S_an,S_gas_h2,S_gas_ch4,S_gas_co2,time,,,
DynPy,2.825400082,0.011942885,0.00531249,0.095124729,0.011678637,0.013313362,0.015677795,6.547537722,2.36E-07,0.063751202,0.131803623,0.172040666,0.295801656,0.277060646,0.038361145,0.136905525,0.019359909,0.561930126,1.574263064,0.162987058,0.574238129,0.184558027,0.666013386,0.377122246,28.77159388,0.011552784,0.013182392,0.015500974,6.49136674,0.101031194,0.001260943,0.049189413,0.017234014,1.15E-05,2.029241277,0.006510744,50.74416375,,,
DynPy,1.02475988,0.011953802,0.005307743,0.096320122,0.011893588,0.013179627,0.015884089,0.25722262,2.35E-07,0.055387361,0.161266157,0.153556189,0.364183653,0.34108278,0.018762093,0.123264126,0.025194387,0.286187497,1.418750985,0.211083082,0.500497471,0.141857564,0.804838232,0.319131662,35.72493986,0.011867778,0.013153538,0.015847999,0.256779036,0.152022283,0.005476636,0.021106051,0.01286972,1.01E-05,1.625974567,0.014195404,51.12034011,,,
DynPy,1.302198205,0.011963224,0.005327549,0.094248667,0.011701182,0.013103142,0.01603419,0.118381894,2.36E-07,0.050429274,0.129360195,0.149938797,0.395411706,0.370172613,0.023423831,0.117011589,0.018327849,0.347563888,1.341871052,0.155093496,0.485192962,0.14126099,0.785802005,0.302556607,21.11247037,0.011699423,0.013101345,0.016031665,0.118367754,0.128818548,0.052248893,0.050073455,0.016804032,1.00E-05,1.469700565,0.016806552,50.93009114,,,
DynPy,1.834592054,0.011945815,0.005310018,0.098079337,0.011820629,0.013121091,0.015864966,2.7688441,2.35E-07,0.053267026,0.115459439,0.145671482,0.324050855,0.307208321,0.017811396,0.113865946,0.029982309,0.276011996,1.31003334,0.248284448,0.46539385,0.132328768,0.681375049,0.312052362,21.17199161,0.011814161,0.013114543,0.015855877,2.767640563,0.113718785,0.018660624,0.058530524,0.028295134,9.83E-06,1.530954392,0.016038018,50.66617823,,,
DynPy,1.065432458,0.0119539,0.005311015,0.098806763,0.011662467,0.013246768,0.01597555,0.251388277,2.36E-07,0.05481098,0.165995288,0.144524081,0.417146741,0.399444856,0.030045461,0.116392618,0.029705767,0.450257492,1.338862104,0.244488932,0.487760596,0.151548908,0.836977404,0.346875005,29.95231187,0.011634544,0.013217837,0.015935502,0.250909942,0.155556897,0.004686464,0.034513972,0.014592802,1.00E-05,1.593941158,0.014914044,51.235533,,,
DynPy,1.005944585,0.011957703,0.005297472,0.099981752,0.011270786,0.013540306,0.015521978,0.118290215,2.37E-07,0.054956165,0.136812671,0.099852961,0.370356452,0.351082171,0.040137002,0.078655446,0.041740303,0.602711729,0.907243174,0.342153065,0.350674547,0.13592942,0.754265991,0.337380138,21.59682252,0.011239085,0.013505564,0.015476269,0.118025782,0.12681198,0.002768506,0.054845767,0.022996969,1.02E-05,1.618665499,0.014228742,51.07028699,,,
DynPy,1.029043287,0.011955082,0.005318241,0.099508303,0.011423149,0.013331461,0.016276925,0.211243679,2.37E-07,0.05471271,0.166899039,0.126784846,0.348384314,0.324239502,0.038477367,0.100415419,0.026060258,0.567840885,1.153602787,0.212793802,0.435400692,0.14653444,0.77595946,0.330410041,17.82143404,0.011396697,0.0133033,0.016237461,0.210854934,0.156728162,0.004246453,0.053618855,0.015850945,1.02E-05,1.606672046,0.014579032,51.09595704,,,
DynPy,0.913394986,0.011958281,0.005287485,0.096373278,0.0112526,0.013297719,0.01531079,0.100636758,2.38E-07,0.05163108,0.131135338,0.095450287,0.393564317,0.373696512,0.03403608,0.077269017,0.0244355,0.503418408,0.892965433,0.204672371,0.342015797,0.125832089,0.642520326,0.274924592,19.0997222,0.011217188,0.013259543,0.015260343,0.100385027,0.120499242,0.002371474,0.043817175,0.014554742,1.05E-05,1.543130892,0.015157892,51.27145076,,,
DynPy,0.917195859,0.011955971,0.005292243,0.096804817,0.011698257,0.013110492,0.015093893,0.159639309,2.34E-07,0.05457583,0.138033691,0.116057572,0.345431924,0.319169303,0.018138363,0.089946733,0.017272403,0.271344511,1.038386185,0.142782489,0.372947687,0.114718525,0.600804258,0.241781597,22.51962029,0.011668538,0.01308011,0.015053746,0.159317,0.128857742,0.003553,0.046654441,0.027539128,1.06E-05,1.657837605,0.01313066,51.03074908,,,
DynPy,1.500609911,0.011961916,0.005317853,0.100168744,0.011587201,0.013293579,0.015708806,0.097581392,2.36E-07,0.052668837,0.113584015,0.153121963,0.371439682,0.345475159,0.036552211,0.121431094,0.037090976,0.548154514,1.395028545,0.302925513,0.514789528,0.168559578,0.957064864,0.389803332,23.03074568,0.011586019,0.013292342,0.015707128,0.097573483,0.113260878,0.067494783,0.055355153,0.025903091,9.66E-06,1.49350384,0.01690198,51.01707959,,,
DynPy,0.994823167,0.011955176,0.005306343,0.100795091,0.01167116,0.013354414,0.015769969,0.19195669,2.36E-07,0.056772021,0.145632045,0.125571646,0.299939426,0.2812304,0.027190572,0.095802852,0.037979133,0.415397661,1.103062136,0.308827173,0.402621719,0.130663915,0.764431029,0.324094795,19.88282375,0.011642858,0.013324873,0.01572993,0.191586757,0.13636399,0.004021895,0.038278867,0.020190798,1.03E-05,1.680068179,0.013242909,51.03663683,,,
DynPy,0.961229466,0.011955798,0.005323232,0.098008077,0.011486022,0.013332295,0.016137492,0.117586712,2.38E-07,0.051842185,0.126981912,0.118541374,0.408733698,0.38689943,0.034745632,0.097006411,0.023143646,0.513064616,1.113482619,0.190949864,0.417230418,0.139098268,0.731733515,0.306407856,26.34710212,0.011446896,0.013290863,0.016079939,0.117268321,0.115905146,0.00272536,0.024833223,0.022629708,1.03E-05,1.523239319,0.015733853,51.27401471,,,
DynPy,0.863133807,0.011959805,0.005319509,0.095160384,0.011295557,0.013591616,0.016168424,0.078373159,2.34E-07,0.050501102,0.11249447,0.085515184,0.23785143,0.210783494,0.03715887,0.070152468,0.020907602,0.545636765,0.805996456,0.176260398,0.312247005,0.117698623,0.604295674,0.266446767,36.96378457,0.01125246,0.013544305,0.016103839,0.078135447,0.101613121,0.001758935,0.03075171,0.011391097,1.04E-05,1.515762602,0.015476697,51.37594843,,,
DynPy,1.035963939,0.011954478,0.005313753,0.096882008,0.011683884,0.013342582,0.015835529,0.243636671,2.37E-07,0.055183099,0.164402186,0.135192515,0.322344824,0.297412025,0.029306287,0.103780924,0.026575792,0.437434825,1.193233897,0.221887932,0.435402913,0.139813166,0.756669628,0.314244085,27.05576022,0.01165734,0.013314931,0.015797861,0.243196795,0.154561945,0.004612528,0.050860662,0.022797808,1.03E-05,1.629947324,0.014085559,51.21064878,,,
DynPy,0.987578636,0.011954646,0.005302347,0.097266453,0.011556715,0.013382238,0.015526506,0.160672467,2.37E-07,0.053024378,0.145956902,0.133116947,0.265617928,0.248639916,0.038145707,0.109356748,0.022755684,0.561054395,1.260029935,0.188787784,0.467102235,0.16034487,0.809974261,0.336490863,24.91593022,0.011523095,0.013346723,0.015479215,0.160300962,0.134948445,0.003571328,0.028560952,0.020375924,1.01E-05,1.541956104,0.01569626,51.30255985,,,
DynPy,1.015721488,0.011956055,0.005325539,0.100675807,0.011724353,0.013286985,0.015886693,0.187355322,2.34E-07,0.056426168,0.155782584,0.115095885,0.407916748,0.38805001,0.022339483,0.093739419,0.040884777,0.348367048,1.075568749,0.333011454,0.390188468,0.121055627,0.744062028,0.317917716,15.82127155,0.011697774,0.013259508,0.015848984,0.187017781,0.146477003,0.003934989,0.05914957,0.020630059,1.03E-05,1.673797321,0.013301319,50.9853549,,,
DynPy,1.496286535,0.011960756,0.005317992,0.098606274,0.011633387,0.013302334,0.015878,0.100732235,2.35E-07,0.052477316,0.111134364,0.171333023,0.444662543,0.433565741,0.039997216,0.136848448,0.023962942,0.588313311,1.572031668,0.196580733,0.577044631,0.185237337,0.989801139,0.393763724,20.06333761,0.011632038,0.013300928,0.015876073,0.100722959,0.110775283,0.070178202,0.026135407,0.014647356,9.55E-06,1.480226317,0.017259744,51.03797221,,,
DynPy,1.40220947,0.011966616,0.005327983,0.0984732,0.011820916,0.013131395,0.015625651,0.096128521,2.35E-07,0.052284951,0.099882507,0.160119664,0.360170194,0.347204681,0.020860794,0.129784777,0.032200726,0.320738665,1.488207906,0.266050144,0.530785857,0.15357773,0.905995275,0.352311123,22.40103311,0.011819452,0.013129912,0.015623625,0.096119068,0.099537961,0.063059223,0.03029608,0.026026155,9.78E-06,1.498231434,0.01666943,50.76495385,,,
DynPy,1.089647267,0.011954852,0.005313734,0.099325409,0.011563315,0.01331426,0.015658732,0.240352714,2.38E-07,0.057527863,0.162388584,0.129843624,0.39260762,0.374342797,0.033273246,0.105976488,0.039923395,0.503958836,1.218528462,0.328841223,0.451035377,0.150143152,0.845274061,0.359621746,33.21892438,0.011537856,0.01328752,0.015622634,0.239932169,0.152952106,0.004566494,0.048816084,0.01711351,1.02E-05,1.680163837,0.013512548,50.94282174,,,
DynPy,1.002462889,0.011955568,0.005320839,0.099983211,0.011627786,0.013343864,0.015532861,0.166426797,2.34E-07,0.055083771,0.145970401,0.120783656,0.377120494,0.353261537,0.028947285,0.096142155,0.031618747,0.435917732,1.104018832,0.257959021,0.406047402,0.134769095,0.744002206,0.316793958,32.37613158,0.011597852,0.013312528,0.015490995,0.166086295,0.136145699,0.003650317,0.042052272,0.020166991,1.02E-05,1.629546998,0.01400761,51.02848887,,,
DynPy,1.053188107,0.011954965,0.005316102,0.100650412,0.011675927,0.013378105,0.015643688,0.25031568,2.35E-07,0.05708306,0.163639959,0.128247855,0.390061004,0.362962471,0.029679699,0.101177337,0.033553409,0.447808288,1.162816403,0.272562632,0.425341865,0.139858973,0.774808904,0.330748083,25.06174172,0.011651063,0.013352118,0.015608808,0.249892075,0.154425737,0.004658102,0.05216565,0.017145597,1.02E-05,1.686545713,0.013180345,50.87639785,,,
DynPy,0.928306471,0.011958971,0.005316301,0.097598198,0.01119178,0.013318075,0.015666491,0.093480197,2.38E-07,0.051964782,0.125387986,0.090610783,0.296832794,0.273157703,0.033474153,0.071540763,0.031984657,0.500896125,0.822398063,0.266452863,0.31943939,0.117741953,0.643729909,0.283013561,16.61460688,0.01115514,0.013278299,0.015612793,0.093236939,0.114841495,0.002165855,0.058028631,0.029898804,1.05E-05,1.552115916,0.015079502,51.20886898,,,
DynPy,1.556964938,0.011960381,0.005331268,0.09790333,0.011783992,0.013354436,0.016243654,0.124371521,2.38E-07,0.052864204,0.116229266,0.184178441,0.284583529,0.269963105,0.036970707,0.147135606,0.027784968,0.547686103,1.6860362,0.23010632,0.610222203,0.186958106,1.048871664,0.408031878,24.15112118,0.011782639,0.013353037,0.016241701,0.124360177,0.115857284,0.07586575,0.032974059,0.023188107,9.51E-06,1.473889392,0.017549818,50.80474615,,,
DynPy,0.965014841,0.011955496,0.005325394,0.096958807,0.011651996,0.013344664,0.016243463,0.14617708,2.33E-07,0.053886218,0.135874046,0.121789788,0.371796416,0.357170266,0.029571182,0.099069378,0.019623468,0.436078771,1.13671515,0.162516476,0.417165944,0.132275647,0.708234013,0.294623532,21.56929381,0.011618773,0.013309953,0.016194972,0.145845812,0.125815169,0.003332057,0.038371299,0.028450887,1.02E-05,1.60215379,0.014380553,51.15195203,,,
DynPy,0.879916928,0.011958392,0.005284439,0.09581786,0.011503345,0.013321995,0.015126329,0.090086072,2.33E-07,0.051668303,0.114164972,0.094758939,0.33012537,0.307042594,0.026149824,0.076056866,0.023789155,0.390699371,0.879479891,0.199893201,0.325939762,0.113837947,0.59925098,0.257034178,36.57680177,0.011462449,0.013278787,0.015070028,0.089831487,0.103809455,0.002089146,0.0307884,0.017972094,1.04E-05,1.558246497,0.014822662,51.04381561,,,
DynPy,2.917954835,0.011959534,0.005325896,0.098581719,0.01192795,0.013224333,0.015962406,5.830629554,2.38E-07,0.067040274,0.068942387,0.189175514,0.352662724,0.331139532,0.022146664,0.146198315,0.038457791,0.343780418,1.676906025,0.318546241,0.59248812,0.168227333,0.781020983,0.395635407,17.58910828,0.011924813,0.013221161,0.01595801,5.829411427,0.068439,0.044296747,0.032201198,0.017268245,1.18E-05,2.168010874,0.004106288,50.85268903,,,
SteadPy,0.787620133,0.011962711,0.005282587,0.095775859,0.01148989,0.013264266,0.014900958,0.064376973,2.37E-07,0.050255136,0.092506456,0.071149088,0.269144857,0.251730725,0.017136346,0.053032686,0.023112272,0.260862349,0.613570744,0.194412897,0.226919873,0.079105708,0.441398232,0.188891411,35.62954233,0.011440112,0.013211837,0.014833373,0.064155237,0.082473057,0.00129135,0.033583321,0.019695275,1.10E-05,1.556758885,0.014374148,203.2487681,,,
SteadPy,0.951278887,0.011958256,0.005303271,0.100290616,0.011175846,0.013345698,0.016012004,0.108868141,2.37E-07,0.053460872,0.134647302,0.095570928,0.306675194,0.277229084,0.03635012,0.075135324,0.035334423,0.544468039,0.865778501,0.288293468,0.336615051,0.123213812,0.68906199,0.305369604,34.66688472,0.011143122,0.013310049,0.015962916,0.108614772,0.124430384,0.002547787,0.046511951,0.013127843,1.04E-05,1.588466521,0.014619566,205.8634298,,,
SteadPy,0.824221597,0.011960874,0.005268837,0.098185237,0.011489525,0.013248588,0.014470624,0.094504646,2.30E-07,0.055213803,0.115285723,0.079257222,0.200050075,0.175637596,0.018167193,0.057804155,0.029188461,0.280287148,0.670423083,0.241258044,0.24711351,0.087889852,0.496929499,0.221124994,32.43968997,0.011457193,0.013214578,0.01442799,0.094293281,0.106854772,0.002196425,0.047414113,0.015879816,1.07E-05,1.70634714,0.012076597,199.5687158,,,
SteadPy,1.03003688,0.011954697,0.005328319,0.099812692,0.011702433,0.013364727,0.015442784,0.264074494,2.35E-07,0.055695393,0.173370161,0.131929704,0.308791104,0.298406819,0.029726721,0.104986054,0.025991631,0.443168495,1.203886359,0.211635262,0.439800561,0.144578278,0.764908238,0.317871408,19.2487896,0.011677788,0.013339052,0.015408731,0.263632533,0.16370987,0.004843385,0.056136062,0.015115478,1.02E-05,1.645954689,0.013840266,201.2363217,,,
SteadPy,1.625811514,0.011951815,0.005332559,0.097708355,0.011782435,0.013184269,0.01588332,1.766517962,2.36E-07,0.058434499,0.192846923,0.19132636,0.448185708,0.429581008,0.029153198,0.150692881,0.034997619,0.441090575,1.726359059,0.291468835,0.620825325,0.18290919,0.971826282,0.414592726,19.0242559,0.011759946,0.013161315,0.015851577,1.763838643,0.183059073,0.007722388,0.056643556,0.029347387,9.81E-06,1.672789941,0.013984219,200.223043,,,
SteadPy,1.149094807,0.011953606,0.005320098,0.097823648,0.011560086,0.01328345,0.016297779,0.364295911,2.39E-07,0.056882172,0.177988837,0.149560758,0.399357888,0.373097909,0.036048741,0.116393487,0.032717257,0.538370287,1.336640342,0.272059302,0.495126442,0.157881709,0.872897137,0.365356764,21.99684715,0.011535963,0.013258166,0.016262171,0.36369181,0.168157289,0.005539689,0.054228388,0.024125269,1.01E-05,1.651492582,0.014047684,205.9089499,,,
SteadPy,0.922230335,0.011956096,0.005305651,0.097537316,0.011581237,0.013135436,0.01613372,0.145118581,2.32E-07,0.052340509,0.141771369,0.114804563,0.38065547,0.360152126,0.021738736,0.085742946,0.018185528,0.323223815,0.987382027,0.149543748,0.361032535,0.109579478,0.597315202,0.248786584,16.2508344,0.011549672,0.013102778,0.016087682,0.144804234,0.131707414,0.003282229,0.050134497,0.027405278,1.04E-05,1.582175118,0.014400881,202.3999944,,,
SteadPy,0.9812575,0.011958124,0.005297007,0.099480968,0.011199168,0.013400646,0.015597008,0.090910412,2.34E-07,0.05246315,0.120371508,0.09682086,0.368049177,0.350820474,0.040329003,0.081739776,0.038464741,0.603690892,0.942959928,0.316123006,0.365834207,0.138274123,0.758927355,0.338043336,23.27997447,0.011159034,0.013356834,0.01553849,0.090651437,0.10937324,0.00211795,0.0432163,0.026853306,1.01E-05,1.535267731,0.015742115,197.8095729,,,
SteadPy,0.974162768,0.011954138,0.005313691,0.098347671,0.011616926,0.013233478,0.016188924,0.176124048,2.37E-07,0.054371642,0.137162847,0.140866278,0.309335657,0.288186885,0.030795316,0.112025294,0.021172668,0.454662938,1.288031091,0.173709208,0.472005357,0.146352326,0.782838208,0.318745696,13.99968513,0.011583338,0.013198574,0.016139918,0.175719314,0.126876472,0.00380197,0.021356417,0.028515873,1.02E-05,1.596334275,0.01468121,203.4906878,,,
SteadPy,0.833573198,0.011959252,0.00528406,0.094912202,0.011607601,0.013152586,0.014864213,0.109014461,2.36E-07,0.054735338,0.12437807,0.088519512,0.285908585,0.261847619,0.017087995,0.06968106,0.02033643,0.258693476,0.805843885,0.171777418,0.292657757,0.095245358,0.513228692,0.210457793,25.90066903,0.011576644,0.013120588,0.014822709,0.108783398,0.115725827,0.002584851,0.045312382,0.013550944,1.10E-05,1.68826888,0.012389447,205.9404023,,,
SteadPy,1.110260055,0.01195392,0.005313466,0.09879737,0.011581613,0.013232845,0.015622349,0.323661041,2.37E-07,0.057288909,0.174524698,0.144037825,0.322804013,0.311597438,0.03354693,0.118648278,0.035843413,0.505000133,1.364216087,0.295981918,0.502234618,0.162334901,0.888591489,0.372995333,18.49133327,0.011557138,0.013207336,0.015587782,0.323117496,0.164768526,0.00527045,0.050867378,0.019539548,1.00E-05,1.660417452,0.013920462,199.1940463,,,
SteadPy,0.909582741,0.011961456,0.005301197,0.100232272,0.011045017,0.013390001,0.016072479,0.079437113,2.33E-07,0.054672253,0.109399791,0.076534416,0.329508755,0.30588186,0.031884655,0.058320941,0.041402072,0.485182256,0.672413978,0.338551683,0.266096177,0.101418105,0.620047988,0.285093865,31.4507111,0.011008235,0.01334932,0.01601644,0.079226834,0.10005256,0.001799024,0.044885923,0.01805107,1.05E-05,1.649814214,0.013371414,205.0411327,,,
SteadPy,1.012455204,0.011955653,0.005309237,0.099157229,0.011407928,0.013348371,0.016050449,0.158961237,2.35E-07,0.053888217,0.149888181,0.119837812,0.396575307,0.373791831,0.03779614,0.095544078,0.024744643,0.557523537,1.09951911,0.202364013,0.415304309,0.142801241,0.747051902,0.319766262,16.10363408,0.011377812,0.013316225,0.016006086,0.158627719,0.139559814,0.003534171,0.053800886,0.027784784,1.02E-05,1.588032614,0.014743354,199.7027931,,,
SteadPy,0.855625997,0.011962865,0.005285506,0.099960722,0.011053009,0.013469686,0.01533147,0.060775379,2.33E-07,0.052003521,0.088208286,0.070670364,0.240745749,0.222161058,0.034169725,0.058930147,0.0345563,0.512536733,0.681477249,0.282461363,0.269445636,0.109115808,0.601652175,0.275412277,30.83892081,0.011001078,0.013411946,0.015256059,0.060548345,0.077923665,0.001183985,0.0302009,0.020544362,1.04E-05,1.566255122,0.014730444,205.6041663,,,
SteadPy,1.137787482,0.01195389,0.005314496,0.098629846,0.011487554,0.013274935,0.01597469,0.289405802,2.35E-07,0.057337876,0.16777248,0.144638502,0.416973915,0.395883097,0.040109913,0.119536414,0.035484131,0.597975877,1.374177177,0.293307029,0.512976806,0.169416657,0.917337919,0.39279547,17.49693685,0.011461768,0.013247753,0.015937146,0.288889542,0.157843727,0.004992595,0.049265019,0.026272462,9.86E-06,1.651965838,0.014175414,201.474273,,,
SteadPy,1.050633184,0.011953575,0.005323151,0.098789068,0.011817872,0.013245878,0.015554097,0.316846504,2.38E-07,0.055969474,0.168627497,0.150143567,0.340415207,0.315534593,0.023750735,0.11927757,0.030760103,0.361101232,1.368944575,0.253502474,0.490364585,0.148641505,0.826678152,0.334493668,24.51808072,0.011791566,0.013218982,0.015517846,0.316286012,0.158726706,0.005224807,0.030013074,0.010984654,1.02E-05,1.636548042,0.014143113,203.4662504,,,
SteadPy,1.040158022,0.01195436,0.005331452,0.099100148,0.011644416,0.013431235,0.015776767,0.175666526,2.37E-07,0.054800042,0.145852577,0.137354979,0.347986507,0.327279553,0.036496561,0.112474424,0.037024176,0.547675798,1.288988426,0.305129504,0.476003334,0.159631033,0.881979387,0.373484157,22.61579731,0.011611424,0.01339652,0.015729966,0.175270946,0.135118388,0.003781219,0.025285047,0.020721321,9.91E-06,1.578615053,0.01535001,201.1203208,,,
